SAR,VIS
5076,1
5101,2
5102,2
5103,1
5104,1
5105,0
5106,0
5120,2
5121,1
5122,1
5123,0
5124,0
5131,2
5132,2
5133,1
5133,2
5134,1
5134,2
5135,0
5135,1
5135,2
5136,0
5136,1
5136,2
5137,0
5137,1
5138,0
5138,1
5139,0
5139,1
5140,0
5140,1
5141,0
5141,1
5141,2
5142,0
5142,1
5142,2
5143,0
5143,1
5143,2
5144,0
5144,1
5144,2
5145,0
5145,1
5146,0
5146,1
5147,0
5147,2
5148,0
5148,2
5149,1
5149,2
5150,0
5150,1
5150,2
5151,0
5151,1
5151,2
5152,0
5152,1
5152,2
5153,0
5153,1
5154,0
5154,1
5155,0
5156,0
5157,2
5158,2
5159,1
5160,0
5160,2
5161,1
5162,1
5163,0
5164,0
5189,2
5190,1
5191,0
5234,2
5235,1
5236,1
5237,0
5238,0
5239,2
5240,2
5241,1
5241,2
5242,1
5242,2
5243,0
5243,1
5243,2
5244,0
5244,1
5245,0
5246,0
5255,1
5256,1
5257,1
5258,0
5258,2
5259,0
5259,2
5260,1
5260,2
5261,1
5261,2
5262,0
5262,1
5262,2
5263,0
5263,1
5263,2
5264,0
5264,1
5264,2
5265,0
5265,1
5265,2
5266,0
5266,1
5267,0
5267,1
5268,0
5268,2
5269,0
5269,2
5270,1
5271,1
5272,0
5273,2
5274,1
5275,1
5276,0
5277,0
5285,2
5286,2
5287,1
5288,1
5289,0
5290,0
5308,2
5309,2
5313,2
5314,1
5315,0
5335,2
5336,1
5337,0
5342,2
5343,1
5343,2
5344,0
5344,1
5345,1
5345,2
5346,0
5346,1
5347,0
5347,2
5348,1
5348,2
5349,0
5349,1
5350,0
5350,2
5351,0
5351,2
5352,1
5353,0
5353,2
5354,1
5355,1
5356,0
5357,2
5358,1
5359,0
5389,2
5390,2
5391,1
5392,1
5393,0
5394,0
5417,2
5418,1
5419,0
5419,2
5420,0
5420,2
5421,1
5421,2
5422,1
5422,2
5423,0
5423,1
5423,2
5424,0
5424,1
5424,2
5425,0
5425,1
5426,0
5426,1
5427,0
5427,1
5428,0
5428,1
5429,0
5429,1
5429,2
5430,0
5430,1
5430,2
5431,0
5431,1
5431,2
5432,0
5432,1
5432,2
5433,0
5433,1
5434,0
5434,1
5435,0
5435,2
5436,0
5436,2
5437,1
5437,2
5438,0
5438,1
5438,2
5439,0
5439,1
5439,2
5440,0
5440,1
5440,2
5441,0
5441,1
5442,0
5442,1
5443,0
5444,0
5448,2
5449,1
5450,1
5451,0
5452,0
5477,2
5478,1
5479,0
5515,2
5516,2
5517,1
5518,1
5519,0
5520,0
5527,2
5528,2
5529,1
5529,2
5530,1
5530,2
5531,0
5531,1
5531,2
5532,0
5532,1
5533,0
5534,0
5535,2
5536,2
5537,1
5538,1
5539,0
5540,0
5543,1
5544,1
5545,1
5546,0
5546,2
5547,0
5547,2
5548,1
5548,2
5549,1
5549,2
5550,0
5550,1
5550,2
5551,0
5551,1
5551,2
5552,0
5552,1
5552,2
5553,0
5553,1
5553,2
5554,0
5554,1
5555,0
5555,1
5556,0
5556,2
5557,0
5557,2
5558,1
5559,1
5560,0
5561,2
5562,1
5563,1
5564,0
5565,0
5573,2
5574,2
5575,1
5576,1
5577,0
5578,0
5619,1
5620,0
5622,2
5623,0
5623,2
5624,1
5625,0
5631,2
5632,1
5633,1
5633,2
5634,0
5634,1
5635,0
5635,2
5636,1
5636,2
5637,0
5637,1
5638,0
5638,2
5639,0
5639,2
5640,1
5641,0
5641,2
5642,1
5643,1
5644,0
5645,2
5646,1
5647,0
5651,2
5652,1
5677,2
5678,2
5679,1
5680,1
5681,0
5682,0
5707,2
5708,2
5709,1
5709,2
5710,1
5710,2
5711,0
5711,1
5711,2
5712,0
5712,1
5712,2
5713,0
5713,1
5714,0
5714,1
5715,0
5715,1
5716,0
5716,1
5717,0
5717,1
5717,2
5718,0
5718,1
5718,2
5719,0
5719,1
5719,2
5720,0
5720,1
5720,2
5721,0
5721,1
5721,2
5722,0
5722,1
5722,2
5723,0
5723,1
5723,2
5724,0
5724,1
5724,2
5725,0
5725,1
5725,2
5726,0
5726,1
5726,2
5727,0
5727,1
5727,2
5728,0
5728,1
5728,2
5729,0
5729,1
5730,0
5730,1
5731,0
5732,0
5733,2
5734,2
5735,1
5736,0
5736,2
5737,1
5738,1
5739,0
5740,0
5765,2
5766,1
5766,2
5767,0
5767,1
5768,0
5803,2
5804,2
5805,1
5806,1
5807,0
5808,0
5815,2
5816,2
5817,1
5817,2
5818,1
5818,2
5819,0
5819,1
5819,2
5820,0
5820,1
5821,0
5822,0
5834,2
5835,2
5836,1
5836,2
5837,1
5837,2
5838,0
5838,1
5838,2
5839,0
5839,1
5839,2
5840,0
5840,1
5840,2
5841,0
5841,1
5841,2
5842,0
5842,1
5843,0
5843,1
5844,0
5844,2
5845,0
5845,2
5846,1
5847,1
5848,0
5849,2
5850,1
5851,1
5852,0
5853,0
5903,2
5904,1
5905,0
5906,2
5907,0
5910,2
5911,0
5911,2
5912,1
5913,0
5921,1
5922,0
5923,2
5924,1
5924,2
5925,0
5925,1
5926,0
5926,2
5927,0
5927,2
5928,1
5929,0
5929,2
5930,1
5931,1
5931,2
5932,0
5932,1
5933,0
5933,2
5934,1
5934,2
5935,0
5935,1
5936,0
5939,2
5940,1
5964,2
5965,1
5965,2
5966,1
5966,2
5967,0
5967,1
5967,2
5968,0
5968,1
5968,2
5969,0
5969,1
5970,0
5970,1
5971,0
5972,0
5995,2
5996,2
5997,1
5997,2
5998,1
5998,2
5999,0
5999,1
5999,2
6000,0
6000,1
6000,2
6001,0
6001,1
6002,0
6002,1
6003,0
6003,1
6004,0
6004,1
6005,0
6005,1
6005,2
6006,0
6006,1
6006,2
6007,0
6007,1
6007,2
6008,0
6008,1
6008,2
6009,0
6009,1
6009,2
6010,0
6010,1
6010,2
6011,0
6011,1
6011,2
6012,0
6012,1
6012,2
6013,0
6013,1
6013,2
6014,0
6014,1
6014,2
6015,0
6015,1
6015,2
6016,0
6016,1
6016,2
6017,0
6017,1
6018,0
6018,1
6019,0
6020,0
6021,2
6022,2
6023,1
6024,0
6024,2
6025,1
6026,1
6027,0
6028,0
6031,2
6032,2
6033,1
6034,0
6053,2
6054,1
6055,0
6055,2
6056,1
6057,0
6098,2
6099,1
6100,1
6101,0
6102,0
6103,2
6104,2
6105,1
6105,2
6106,1
6106,2
6107,0
6107,1
6107,2
6108,0
6108,1
6109,0
6110,0
6122,2
6123,2
6124,1
6124,2
6125,1
6125,2
6126,0
6126,1
6126,2
6127,0
6127,1
6127,2
6128,0
6128,1
6128,2
6129,0
6129,1
6129,2
6130,0
6130,1
6131,0
6131,1
6132,0
6132,2
6133,0
6133,2
6134,1
6135,1
6136,0
6137,2
6138,1
6139,1
6140,0
6141,0
6142,2
6143,2
6144,1
6145,1
6146,0
6149,2
6150,2
6151,1
6152,1
6153,0
6154,0
6172,2
6173,2
6182,2
6183,0
6186,2
6187,0
6191,1
6191,2
6192,0
6192,2
6193,0
6193,1
6194,0
6194,2
6195,0
6195,2
6196,1
6197,2
6198,0
6200,2
6213,2
6214,1
6215,0
6224,2
6225,1
6226,0
6228,2
6229,1
6230,0
6230,2
6231,1
6232,0
6232,1
6233,0
6233,1
6233,2
6234,0
6234,1
6234,2
6235,0
6235,1
6236,0
6236,2
6237,0
6237,2
6238,1
6238,2
6239,0
6239,1
6240,0
6241,2
6242,0
6242,1
6242,2
6243,0
6243,1
6244,0
6279,2
6280,1
6281,0
6283,2
6284,0
6284,1
6285,0
6290,1
6291,0
6292,2
6293,0
6293,1
6293,2
6294,0
6294,1
6294,2
6295,0
6295,1
6296,0
6296,2
6297,1
6305,2
6306,1
6307,0
6317,2
6333,1
6334,1
6334,2
6335,0
6335,2
6336,0
6336,1
6337,0
6337,2
6338,0
6338,2
6340,2
6341,0
6343,2
6356,2
6357,1
6358,0
6367,2
6368,1
6369,0
6371,2
6372,1
6373,0
6373,2
6374,1
6375,0
6375,1
6376,0
6376,1
6376,2
6377,0
6377,1
6377,2
6378,0
6378,1
6379,0
6379,2
6380,0
6380,2
6381,1
6381,2
6382,0
6382,1
6383,0
6384,2
6385,0
6385,1
6385,2
6386,0
6386,1
6386,2
6387,0
6387,1
6388,0
6388,2
6389,1
6389,2
6390,0
6427,1
6428,0
6433,1
6434,0
6435,2
6436,0
6436,1
6436,2
6437,0
6437,1
6437,2
6438,0
6438,1
6439,0
6439,2
6440,1
6441,2
6442,1
6443,0
6462,1
6463,1
6478,2
6479,0
6479,1
6480,0
6480,2
6481,0
6481,2
6482,1
6483,2
6484,0
6495,2
6496,0
6499,2
6500,1
6501,0
6514,2
6515,1
6516,0
6516,2
6517,1
6518,1
6519,1
6519,2
6520,0
6520,1
6520,2
6521,0
6521,1
6522,0
6522,2
6523,0
6523,2
6524,1
6524,2
6525,0
6525,1
6526,0
6528,2
6529,1
6529,2
6530,0
6530,1
6531,0
6567,2
6568,1
6569,0
6572,2
6573,1
6574,0
6576,1
6577,0
6578,2
6579,0
6579,1
6579,2
6580,0
6580,1
6580,2
6581,0
6581,1
6582,0
6582,2
6583,1
6591,2
6592,1
6593,0
6603,2
6610,0
6613,1
6620,1
6621,2
6622,0
6622,1
6623,0
6623,2
6624,0
6624,2
6625,1
6626,2
6627,0
6642,2
6643,1
6643,2
6644,0
6644,1
6645,0
6657,2
6658,1
6659,0
6659,2
6660,1
6661,1
6662,1
6662,2
6663,0
6663,1
6663,2
6664,0
6664,1
6665,0
6665,2
6666,0
6666,2
6667,1
6667,2
6668,0
6668,1
6669,0
6671,1
6671,2
6672,0
6672,1
6672,2
6673,0
6673,1
6674,0
6683,2
6684,1
6685,0
6708,2
6709,1
6710,0
6710,2
6711,1
6712,0
6712,2
6713,0
6721,2
6722,0
6722,1
6722,2
6723,0
6723,1
6723,2
6724,0
6724,1
6725,0
6725,2
6726,1
6756,1
6762,1
6763,1
6764,2
6765,0
6765,1
6766,0
6766,2
6767,0
6767,2
6768,1
6769,2
6770,0
6785,2
6786,1
6787,0
6800,2
6801,1
6802,0
6802,2
6803,1
6804,0
6804,1
6805,0
6805,1
6805,2
6806,0
6806,1
6806,2
6807,0
6807,1
6808,0
6808,2
6809,0
6809,2
6810,1
6810,2
6811,0
6811,1
6812,0
6814,1
6814,2
6815,0
6815,1
6815,2
6816,0
6816,1
6817,0
6829,2
6830,0
6830,2
6852,2
6853,1
6853,2
6854,0
6854,1
6855,0
6855,2
6856,0
6862,1
6863,0
6863,2
6864,1
6864,2
6865,0
6865,1
6865,2
6866,0
6866,1
6866,2
6867,0
6867,1
6868,0
6868,2
6869,1
6892,1
6899,1
6907,1
6907,2
6908,0
6908,1
6909,0
6909,2
6910,0
6910,2
6911,1
6912,2
6913,0
6928,2
6929,1
6930,0
6937,2
6938,1
6939,0
6943,2
6944,1
6944,2
6945,0
6945,1
6946,0
6947,1
6948,1
6948,2
6949,0
6949,1
6949,2
6950,0
6950,1
6951,0
6951,2
6952,0
6952,2
6953,1
6953,2
6954,0
6954,1
6955,0
6957,1
6957,2
6958,0
6958,1
6958,2
6959,0
6959,1
6960,0
6962,2
6963,1
6964,0
6967,0
6968,0
6972,2
6973,0
6998,2
6999,0
7005,1
7006,0
7006,2
7007,1
7007,2
7008,0
7008,1
7008,2
7009,0
7009,1
7009,2
7010,0
7010,1
7011,0
7011,2
7012,1
7035,1
7049,1
7050,1
7050,2
7051,0
7051,1
7052,0
7052,2
7053,0
7053,2
7054,1
7055,2
7056,0
7057,1
7071,2
7072,1
7073,0
7086,2
7087,1
7087,2
7088,0
7088,1
7088,2
7089,0
7089,1
7090,0
7090,1
7091,0
7091,1
7091,2
7092,0
7092,1
7092,2
7093,0
7093,1
7094,0
7094,2
7095,0
7095,1
7095,2
7096,0
7096,1
7096,2
7097,0
7097,1
7098,0
7100,1
7100,2
7101,0
7101,1
7101,2
7102,0
7102,1
7103,0
7105,1
7105,2
7106,0
7106,1
7107,0
7115,2
7116,0
7140,2
7141,1
7141,2
7142,0
7148,1
7149,0
7149,2
7150,1
7150,2
7151,0
7151,1
7151,2
7152,0
7152,1
7152,2
7153,0
7153,1
7154,0
7154,2
7155,1
7155,2
7156,0
7178,1
7192,1
7193,1
7193,2
7194,0
7194,1
7195,0
7195,2
7196,0
7196,2
7197,1
7198,2
7199,0
7214,2
7215,1
7216,0
7229,2
7230,1
7231,0
7231,2
7232,1
7233,0
7233,1
7234,0
7234,1
7234,2
7235,0
7235,1
7235,2
7236,0
7236,1
7237,0
7237,2
7238,0
7238,1
7238,2
7239,0
7239,1
7239,2
7240,0
7240,1
7241,0
7243,1
7243,2
7244,0
7244,1
7244,2
7245,0
7245,1
7246,0
7248,1
7248,2
7249,0
7249,1
7250,0
7258,2
7259,0
7284,2
7285,0
7292,2
7293,1
7293,2
7294,0
7294,2
7295,1
7295,2
7296,0
7296,1
7297,0
7297,2
7298,1
7306,2
7307,1
7308,0
7321,1
7335,1
7336,2
7337,0
7337,1
7338,0
7338,2
7339,0
7339,2
7340,1
7341,2
7342,0
7344,2
7348,1
7357,2
7358,1
7359,0
7372,2
7373,1
7374,0
7376,0
7376,1
7377,0
7377,1
7377,2
7378,0
7378,1
7378,2
7379,0
7379,1
7380,0
7380,2
7381,0
7381,1
7381,2
7382,0
7382,1
7382,2
7383,0
7383,1
7384,0
7386,1
7386,2
7387,0
7387,1
7387,2
7388,0
7388,1
7389,0
7391,1
7391,2
7392,0
7392,1
7393,0
7396,1
7397,1
7398,0
7427,2
7428,0
7428,1
7429,0
7430,2
7431,1
7432,0
7435,2
7436,1
7436,2
7437,0
7437,1
7437,2
7438,0
7438,1
7438,2
7439,0
7439,1
7440,0
7440,2
7441,1
7449,2
7450,1
7451,0
7467,2
7478,1
7479,2
7480,0
7480,1
7481,0
7481,2
7482,0
7483,1
7484,2
7485,0
7491,1
7500,2
7501,1
7502,0
7515,2
7516,1
7517,0
7519,0
7519,1
7520,0
7520,1
7520,2
7521,0
7521,1
7521,2
7522,0
7522,1
7523,0
7523,2
7524,0
7524,1
7524,2
7525,0
7525,1
7525,2
7526,0
7526,1
7527,0
7529,1
7529,2
7530,0
7530,1
7530,2
7531,0
7531,1
7531,2
7532,0
7532,1
7533,0
7534,1
7535,0
7535,2
7536,1
7537,0
7544,2
7545,0
7548,2
7549,1
7550,0
7566,2
7567,1
7568,0
7571,1
7572,0
7573,2
7574,1
7575,0
7578,2
7579,1
7579,2
7580,0
7580,1
7580,2
7581,0
7581,1
7581,2
7582,0
7582,1
7583,0
7583,2
7584,1
7592,2
7593,1
7594,0
7622,2
7623,0
7623,1
7624,0
7624,2
7625,0
7626,1
7626,2
7627,0
7627,2
7628,0
7630,2
7643,2
7644,1
7645,0
7658,2
7659,1
7659,2
7660,0
7660,1
7661,0
7662,1
7663,1
7663,2
7664,0
7664,1
7664,2
7665,0
7665,1
7665,2
7666,0
7666,1
7666,2
7667,0
7667,1
7667,2
7668,0
7668,1
7668,2
7669,0
7669,1
7670,0
7672,2
7673,1
7673,2
7674,0
7674,1
7675,0
7677,1
7677,2
7678,0
7678,1
7678,2
7679,0
7679,1
7680,0
7712,2
7713,1
7714,1
7715,0
7716,2
7717,1
7718,0
7718,2
7719,0
7720,1
7721,0
7721,2
7722,1
7722,2
7723,0
7723,1
7723,2
7724,0
7724,1
7724,2
7725,0
7725,1
7726,0
7726,2
7727,1
7735,2
7736,1
7737,0
7759,0
7763,2
7764,1
7765,2
7766,0
7766,1
7767,0
7767,2
7768,0
7769,1
7773,2
7786,2
7787,1
7788,0
7801,2
7802,1
7802,2
7803,0
7803,1
7804,0
7805,1
7806,1
7806,2
7807,0
7807,1
7807,2
7808,0
7808,1
7808,2
7809,0
7809,1
7809,2
7810,0
7810,1
7810,2
7811,0
7811,1
7811,2
7812,0
7812,1
7813,0
7815,2
7816,1
7816,2
7817,0
7817,1
7818,0
7831,2
7834,2
7835,1
7836,0
7852,2
7853,1
7853,2
7854,0
7854,1
7855,0
7856,2
7857,0
7857,1
7858,0
7864,2
7865,1
7865,2
7866,0
7866,1
7866,2
7867,0
7867,1
7867,2
7868,0
7868,1
7869,0
7869,2
7870,1
7878,2
7879,1
7880,0
7897,1
7903,1
7906,2
7907,1
7907,2
7908,0
7908,2
7909,0
7909,1
7910,0
7910,2
7911,0
7912,1
7912,2
7913,0
7916,2
7929,2
7930,1
7931,0
7944,2
7945,1
7945,2
7946,0
7946,1
7947,0
7948,1
7949,1
7949,2
7950,0
7950,1
7950,2
7951,0
7951,1
7951,2
7952,0
7952,1
7952,2
7953,0
7953,1
7953,2
7954,0
7954,1
7954,2
7955,0
7955,1
7956,0
7958,1
7958,2
7959,0
7959,1
7959,2
7960,0
7960,1
7961,0
7977,2
7978,1
7979,0
7989,2
7990,0
7995,2
7996,1
7997,0
7999,2
8000,0
8000,1
8001,0
8007,2
8008,1
8008,2
8009,0
8009,1
8009,2
8010,0
8010,1
8010,2
8011,0
8011,1
8012,0
8012,2
8013,1
8045,0
8046,1
8049,2
8050,1
8051,2
8052,0
8052,1
8053,0
8055,1
8055,2
8056,0
8059,2
8072,2
8073,1
8074,0
8087,2
8088,1
8088,2
8089,0
8089,1
8090,0
8091,1
8092,1
8092,2
8093,0
8093,1
8093,2
8094,0
8094,1
8094,2
8095,0
8095,1
8095,2
8096,0
8096,1
8096,2
8097,0
8097,1
8097,2
8098,0
8098,1
8099,0
8101,2
8102,1
8102,2
8103,0
8103,1
8104,0
8106,1
8107,0
8138,2
8139,1
8140,0
8142,2
8143,0
8143,1
8144,0
8150,2
8151,1
8151,2
8152,0
8152,1
8152,2
8153,0
8153,1
8153,2
8154,0
8154,1
8155,0
8155,2
8156,1
8164,2
8165,1
8166,0
8188,2
8189,0
8192,1
8192,2
8193,1
8193,2
8194,0
8194,2
8195,0
8195,1
8196,0
8196,2
8197,0
8197,2
8198,1
8198,2
8199,0
8199,2
8200,0
8215,2
8216,1
8217,0
8230,2
8231,1
8231,2
8232,0
8232,1
8232,2
8233,0
8233,1
8234,0
8234,1
8235,0
8235,1
8235,2
8236,0
8236,1
8236,2
8237,0
8237,1
8237,2
8238,0
8238,1
8238,2
8239,0
8239,1
8239,2
8240,0
8240,1
8240,2
8241,0
8241,1
8242,0
8244,2
8245,1
8245,2
8246,0
8246,1
8247,0
8249,1
8250,0
8254,1
8255,1
8256,0
8260,2
8263,2
8264,1
8265,0
8281,2
8282,1
8283,0
8285,2
8286,0
8286,1
8287,0
8292,1
8293,0
8293,2
8294,1
8294,2
8295,0
8295,1
8295,2
8296,0
8296,1
8296,2
8297,0
8297,1
8298,0
8298,2
8299,1
8311,2
8312,1
8313,0
8315,1
8316,0
8331,0
8331,2
8332,0
8335,1
8335,2
8336,1
8336,2
8337,0
8337,1
8337,2
8338,0
8338,1
8339,0
8339,2
8340,0
8341,1
8342,2
8343,0
8358,2
8359,1
8360,0
8368,2
8369,1
8370,0
8373,2
8374,1
8374,2
8375,0
8375,1
8375,2
8376,0
8376,1
8377,1
8378,1
8378,2
8379,0
8379,1
8379,2
8380,0
8380,1
8380,2
8381,0
8381,1
8381,2
8382,0
8382,1
8382,2
8383,0
8383,1
8383,2
8384,0
8384,1
8385,0
8387,1
8387,2
8388,0
8388,1
8388,2
8389,0
8389,1
8390,0
8397,0
8398,0
8399,2
8400,1
8401,0
8403,2
8406,2
8407,1
8408,0
8424,2
8425,1
8426,0
8428,2
8429,0
8429,1
8430,0
8435,1
8436,0
8436,2
8437,1
8437,2
8438,0
8438,1
8438,2
8439,0
8439,1
8439,2
8440,0
8440,1
8441,0
8441,2
8442,1
8454,2
8455,1
8456,0
8474,2
8475,0
8476,1
8477,2
8478,0
8478,2
8479,1
8480,1
8480,2
8481,0
8481,1
8482,0
8484,1
8484,2
8485,0
8485,1
8485,2
8486,0
8488,1
8516,2
8517,1
8517,2
8518,0
8518,1
8518,2
8519,0
8519,1
8520,1
8521,1
8521,2
8522,0
8522,1
8522,2
8523,0
8523,1
8523,2
8524,0
8524,1
8524,2
8525,0
8525,1
8525,2
8526,0
8526,1
8526,2
8527,0
8527,1
8528,0
8530,2
8531,1
8531,2
8532,0
8532,1
8533,0
8533,2
8534,1
8546,1
8571,2
8572,0
8572,1
8573,0
8578,1
8579,0
8579,2
8580,1
8580,2
8581,0
8581,1
8581,2
8582,0
8582,1
8582,2
8583,0
8583,1
8584,0
8584,2
8585,1
8597,2
8598,1
8599,0
8617,0
8619,1
8621,2
8622,1
8622,2
8623,0
8623,1
8623,2
8624,0
8624,1
8625,0
8627,1
8627,2
8628,0
8628,2
8629,0
8631,2
8644,2
8645,1
8646,0
8659,2
8660,1
8660,2
8661,0
8661,1
8661,2
8662,0
8662,1
8663,0
8663,1
8664,0
8664,1
8664,2
8665,0
8665,1
8665,2
8666,0
8666,1
8666,2
8667,0
8667,1
8667,2
8668,0
8668,1
8668,2
8669,0
8669,1
8669,2
8670,0
8670,1
8671,0
8673,1
8673,2
8674,0
8674,1
8674,2
8675,0
8675,1
8676,0
8714,2
8715,0
8715,1
8716,0
8723,2
8724,0
8724,1
8724,2
8725,0
8725,1
8725,2
8726,0
8726,1
8727,0
8727,2
8728,1
8730,2
8731,1
8732,0
8744,1
8745,0
8751,1
8760,0
8760,2
8761,0
8763,1
8763,2
8764,0
8764,1
8764,2
8765,1
8766,1
8766,2
8767,0
8767,1
8768,0
8770,1
8770,2
8771,0
8774,2
8798,2
8799,1
8800,0
8802,2
8803,1
8803,2
8804,0
8804,1
8804,2
8805,0
8805,1
8806,1
8807,1
8807,2
8808,0
8808,1
8808,2
8809,0
8809,1
8809,2
8810,0
8810,1
8810,2
8811,0
8811,1
8811,2
8812,0
8812,1
8812,2
8813,0
8813,1
8814,0
8816,1
8816,2
8817,0
8817,1
8817,2
8818,0
8818,1
8819,0
8831,2
8832,0
8835,2
8836,1
8837,0
8853,2
8854,1
8855,0
8857,2
8858,0
8858,1
8859,0
8864,1
8865,0
8866,2
8867,0
8867,1
8867,2
8868,0
8868,1
8868,2
8869,0
8869,1
8870,0
8870,2
8871,1
8887,1
8888,0
8894,1
8903,0
8903,2
8904,0
8904,1
8907,1
8907,2
8908,1
8908,2
8909,0
8909,1
8909,2
8910,0
8910,1
8911,0
8913,1
8913,2
8914,0
8914,2
8915,0
8917,1
8930,2
8931,1
8932,0
8941,2
8942,1
8943,0
8945,2
8946,1
8946,2
8947,0
8947,1
8947,2
8948,0
8948,1
8949,0
8949,1
8950,0
8950,1
8950,2
8951,0
8951,1
8951,2
8952,0
8952,1
8952,2
8953,0
8953,1
8953,2
8954,0
8954,1
8954,2
8955,0
8955,1
8955,2
8956,0
8956,1
8956,2
8957,0
8957,1
8958,0
8959,1
8959,2
8960,0
8960,1
8961,0
8990,2
8991,0
8996,2
8997,1
8998,0
9000,2
9001,0
9001,1
9002,0
9007,1
9008,0
9008,2
9009,1
9009,2
9010,0
9010,1
9010,2
9011,0
9011,1
9011,2
9012,0
9012,1
9013,0
9013,2
9014,1
9049,2
9050,1
9051,0
9062,2
9063,1
9064,0
9067,2
9068,1
9068,2
9069,0
9069,2
9070,1
9071,0
9071,2
9072,1
9072,2
9073,0
9073,2
9074,0
9074,2
9075,1
9076,0
9078,1
9079,0
9079,2
9080,0
9080,1
9081,0
9082,2
9083,0
9085,2
9086,1
9087,2
9088,1
9089,0
9107,2
9108,1
9109,0
9117,2
9118,1
9118,2
9119,0
9120,1
9120,2
9121,0
9121,1
9122,1
9122,2
9123,0
9123,1
9125,2
9126,0
9127,1
9128,0
9128,2
9129,0
9130,2
9131,0
9134,2
9135,1
9136,0
9143,2
9144,0
9157,2
9158,1
9158,2
9159,0
9164,2
9165,0
9165,1
9166,1
9167,1
9169,1
9169,2
9170,0
9170,1
9171,2
9172,0
9195,2
9196,1
9197,0
9213,2
9214,1
9214,2
9215,0
9215,2
9216,1
9217,0
9217,2
9218,1
9218,2
9219,0
9219,2
9220,0
9220,2
9221,1
9221,2
9222,0
9222,1
9223,0
9224,1
9225,0
9226,1
9227,0
9229,1
9230,0
9231,2
9232,1
9254,2
9255,1
9256,0
9263,2
9264,1
9264,2
9265,0
9266,2
9267,0
9267,1
9268,1
9268,2
9269,0
9269,1
9271,2
9272,0
9273,1
9273,2
9274,0
9274,2
9275,0
9277,1
9278,0
9289,2
9290,0
9303,2
9304,1
9304,2
9305,0
9309,1
9310,0
9310,1
9310,2
9311,0
9311,1
9312,1
9313,1
9315,1
9315,2
9316,0
9316,1
9317,2
9318,0
9341,2
9342,1
9343,0
9359,2
9360,1
9361,1
9361,2
9362,0
9362,1
9363,0
9363,2
9364,1
9364,2
9365,0
9365,2
9366,0
9366,2
9367,1
9368,0
9370,1
9371,0
9372,1
9373,0
9385,2
9386,1
9387,0
9400,2
9401,1
9402,0
9402,2
9403,1
9404,0
9409,1
9409,2
9410,1
9410,2
9411,0
9412,0
9412,2
9413,0
9413,1
9414,1
9414,2
9415,0
9415,1
9417,2
9418,0
9418,2
9419,0
9419,1
9420,0
9420,2
9421,0
9426,2
9427,1
9428,0
9435,2
9436,0
9449,2
9450,1
9450,2
9451,0
9456,2
9457,0
9457,1
9458,1
9459,1
9461,1
9461,2
9462,0
9463,2
9464,0
9487,2
9488,1
9489,0
9492,2
9493,0
9505,2
9506,1
9507,1
9507,2
9508,0
9508,1
9509,0
9509,2
9510,1
9510,2
9511,0
9511,2
9512,0
9512,2
9513,1
9514,0
9514,2
9515,1
9516,1
9517,0
9518,1
9519,0
9522,2
9523,1
9524,0
9531,2
9532,1
9533,0
9546,2
9547,1
9548,0
9555,2
9556,1
9556,2
9557,0
9558,0
9558,2
9559,0
9559,1
9560,1
9560,2
9561,0
9561,1
9562,2
9563,1
9563,2
9564,0
9565,1
9566,0
9572,2
9573,1
9574,0
9581,2
9582,0
9595,2
9596,1
9596,2
9597,0
9598,1
9598,2
9602,2
9603,0
9603,1
9604,1
9605,1
9606,1
9607,1
9607,2
9608,0
9609,2
9610,0
9633,2
9634,1
9635,0
9638,2
9639,0
9644,2
9645,1
9646,0
9651,2
9652,1
9653,1
9653,2
9654,0
9654,1
9655,0
9655,2
9656,1
9656,2
9657,0
9657,2
9658,0
9658,2
9659,1
9659,2
9660,0
9660,1
9661,0
9662,1
9663,0
9692,2
9693,1
9694,0
9701,2
9702,1
9702,2
9703,0
9704,2
9705,0
9705,1
9706,1
9706,2
9707,0
9707,1
9709,2
9710,0
9711,1
9712,0
9712,2
9713,0
9714,1
9715,1
9716,0
9741,2
9742,1
9744,1
9748,2
9749,0
9749,1
9750,1
9751,1
9752,0
9752,1
9753,1
9755,0
9755,2
9756,0
9779,2
9780,1
9781,0
9790,2
9791,1
9792,0
9796,2
9797,1
9797,2
9798,0
9798,1
9798,2
9799,0
9799,1
9799,2
9800,0
9800,1
9801,0
9801,2
9802,1
9802,2
9803,0
9803,2
9804,0
9804,2
9805,1
9806,0
9808,1
9809,0
9810,1
9811,0
9827,2
9828,1
9829,0
9838,2
9839,1
9840,0
9847,1
9847,2
9848,1
9848,2
9849,0
9850,2
9851,0
9851,1
9852,1
9852,2
9853,0
9853,1
9855,2
9856,0
9857,1
9858,0
9858,2
9859,0
9860,1
9887,2
9888,1
9890,1
9894,2
9895,0
9895,1
9896,0
9896,1
9897,1
9898,1
9899,1
9901,2
9902,0
9942,2
9943,1
9943,2
9944,0
9944,1
9944,2
9945,0
9945,1
9945,2
9946,0
9946,1
9947,0
9947,2
9948,1
9948,2
9949,0
9949,2
9950,0
9950,2
9951,1
9952,0
9954,1
9955,0
9956,1
9957,0
9961,2
9962,1
9969,1
9970,0
9981,2
9982,1
9984,2
9985,1
9986,0
9993,1
9993,2
9994,1
9994,2
9995,0
9995,1
9996,0
9996,1
9996,2
9997,0
9997,1
9998,1
9998,2
9999,0
9999,1
10001,2
10002,0
